phase,frame_ms,skin_ms,step_ms,graph_ms,path_ms,groups
"10 · Hợp thể kéo nắp H",49.2649,7.8013,1.5138,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.7052,7.9585,0.5814,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6980,7.4383,0.5310,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.8395,8.1956,0.6501,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",17.0896,8.0852,0.5358,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6660,8.1515,0.6471,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6676,7.9313,0.5770,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6656,8.0246,0.5141,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6674,7.9204,0.5679,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6671,8.2501,0.6669,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6692,8.0056,0.5742,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6660,8.0116,0.6274,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6640,8.1520,0.5964,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6674,8.2486,0.5802,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6692,8.4028,0.6534,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6640,8.3640,0.8509,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6681,8.1921,0.7976,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6653,8.2517,0.8972,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6667,8.2840,0.7133,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6673,7.9933,0.6798,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6672,8.4013,0.7836,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6671,8.5536,0.6504,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6696,8.2349,0.8502,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6628,8.3738,0.6284,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6668,8.4497,0.6016,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6662,8.2408,0.6429,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6708,8.1555,0.6625,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6634,8.5768,0.7912,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6685,8.4027,0.6519,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6647,8.4838,0.6611,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6672,8.4397,0.6310,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6674,8.3836,0.6356,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6657,8.4632,0.6492,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6677,8.2950,0.5743,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6653,8.4586,0.5759,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6673,8.2414,0.5547,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6668,8.3578,0.5880,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6670,8.4736,0.6053,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6670,8.2208,0.6126,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6655,8.3097,32.9861,32.2918,0.0000,1
"10 · Hợp thể kéo nắp H",49.9753,8.1242,1.6660,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6668,8.2155,0.6526,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6668,8.3108,0.5930,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6703,8.3999,0.6308,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6639,8.3493,0.6516,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6657,8.6556,0.5765,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6699,8.5476,0.5741,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6650,8.5543,0.6146,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6656,8.5501,0.5459,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6687,8.5340,0.5886,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6660,8.3267,0.5965,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6674,8.4662,0.6536,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6867,8.3474,0.5866,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6462,8.5320,0.5669,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6670,8.6363,0.5833,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6658,8.5356,0.5461,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6671,8.7392,0.5543,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6673,8.3699,0.7624,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6667,8.3310,0.7967,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6661,8.6293,0.6291,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6669,8.4089,0.6062,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6675,8.5740,0.5905,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6658,8.3071,0.5648,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6678,8.5473,0.5466,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6663,8.5721,0.5751,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6669,8.5921,0.5653,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6670,8.5501,0.6019,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6668,8.3947,0.5883,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6670,8.5812,0.7128,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6663,8.2765,0.5991,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6667,8.5298,0.5657,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6658,8.8045,0.5689,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6672,8.6348,0.7319,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6672,8.8784,0.5425,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6668,8.6000,0.6679,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6656,8.4225,0.8004,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6680,8.7995,0.6360,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6688,8.4300,0.6344,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6639,8.4038,0.6392,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6684,8.3548,33.2348,32.5161,0.0000,1
"10 · Hợp thể kéo nắp H",49.9114,8.4733,1.7061,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6661,8.3980,0.5996,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6669,8.5153,0.6234,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6669,8.5369,0.5783,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6665,8.0070,0.5537,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6675,8.1733,0.6071,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6661,8.0376,0.5874,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6666,8.1986,0.5680,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6666,7.9582,0.6074,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6676,8.2783,0.5640,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6658,7.6329,0.5965,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6670,7.6993,0.5886,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6670,7.6287,0.6016,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6659,7.4962,0.7210,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6687,7.6427,0.6009,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6663,7.5677,0.6965,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6665,7.6939,0.6075,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6665,7.5351,0.6250,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.7033,7.4298,0.7338,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6676,7.4919,0.6452,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6660,7.4813,0.6489,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6668,7.5042,0.7082,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6823,7.4886,0.6272,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6671,7.3769,0.5819,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6894,7.1605,0.6581,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6663,7.0959,0.7667,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6663,7.2319,0.6437,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6673,7.0094,0.7680,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6670,7.0719,0.6344,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6675,7.2924,0.5716,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6740,7.1494,0.5867,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6653,7.2459,0.5722,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6671,7.0794,0.6403,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6665,7.1813,0.5847,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6668,7.1408,0.7430,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6666,7.3616,0.6152,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6679,7.4139,0.5634,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6663,7.3362,0.6392,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6668,7.2059,0.6127,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6672,7.2890,33.6795,32.8891,0.0000,1
"10 · Hợp thể kéo nắp H",49.9684,7.4102,1.7531,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6668,7.2955,0.6092,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.7323,7.3507,0.5658,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6663,7.5562,0.5428,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6763,7.1408,0.6678,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6567,7.3645,0.7310,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6665,8.2572,0.8112,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6676,8.2211,0.7748,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6675,7.8943,0.8206,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6668,8.8403,0.6952,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6653,8.4178,0.7032,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6667,8.3280,0.6399,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6668,8.3379,0.5970,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6685,8.2017,0.6474,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6648,8.0459,0.5919,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6673,7.8336,0.6064,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6676,8.0439,0.7183,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6653,7.9947,0.7906,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6666,8.1008,0.8720,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6674,8.1577,0.8352,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6659,7.9582,0.6230,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6692,8.0572,0.7393,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6653,7.8560,0.6635,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6657,7.8320,0.6181,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6678,7.8669,0.6327,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6667,7.8593,0.6075,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6690,8.0708,0.6120,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6637,7.9479,0.6778,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6731,7.9041,0.6381,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6639,7.8153,0.5992,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6666,7.8826,0.7485,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6668,7.7794,0.6577,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6677,7.9749,0.7105,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6663,8.0194,0.6322,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6658,8.0234,0.6773,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6711,7.8244,0.5929,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6632,7.5741,0.6482,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6680,7.6859,0.6566,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6658,7.5987,0.6784,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6659,7.9453,33.1126,32.4263,0.0000,1
"10 · Hợp thể kéo nắp H",49.7286,8.0327,1.7153,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6651,8.0079,0.7112,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.7824,7.8383,0.6993,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6671,8.4787,0.5523,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6807,8.3014,0.5881,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6671,8.1927,0.6615,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6739,8.2838,0.5947,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6669,8.3548,0.5576,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6667,8.4009,0.5938,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6663,8.0544,0.6711,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.9275,8.3650,0.6916,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6679,8.2219,0.6956,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6660,8.2360,0.8550,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6681,8.3466,0.7699,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6680,8.1214,0.8365,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6640,8.2719,0.7245,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6683,8.3458,0.7930,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6654,8.5686,0.5716,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6730,8.4649,0.8038,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6607,8.3503,0.6376,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6678,8.2166,0.8305,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6656,8.3211,0.6103,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6686,8.4222,0.6068,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6655,8.2482,0.5552,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6679,8.4966,0.8231,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6651,8.3139,0.6683,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6675,8.4184,0.6930,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6658,8.5165,0.8209,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6664,8.3676,0.6848,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6667,8.6152,0.7122,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6673,8.3583,0.7500,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6680,8.5229,0.7132,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6687,8.4643,0.6844,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6642,8.2178,0.6887,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6661,8.4161,0.7265,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6665,8.3734,0.6117,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6670,8.4685,0.7631,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6664,8.2446,0.7318,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6670,8.7152,0.5889,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6693,8.5242,33.7395,33.0193,0.0000,1
"10 · Hợp thể kéo nắp H",49.6901,8.0558,1.5893,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6662,8.1084,0.5593,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.7282,8.1124,0.6030,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6679,8.0014,0.6599,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6658,7.8333,0.7361,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6667,8.0501,0.5775,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6692,8.0058,1.0289,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6715,7.9315,0.6030,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6659,7.7975,0.6902,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6675,7.5667,0.6703,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6667,7.5442,0.7114,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6668,7.7160,0.6093,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.7349,7.5190,0.7237,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6679,7.8219,0.6664,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6650,7.6801,0.7357,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6675,7.6994,0.6804,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6682,7.3325,0.7737,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6675,8.1299,0.7856,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6659,7.8829,0.6859,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6661,8.0384,0.5638,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6712,7.9725,0.5760,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6638,7.9268,0.5581,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6678,7.9806,0.6400,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6660,7.9792,0.6150,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6671,7.8819,0.6378,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6665,7.8369,0.7310,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6662,7.8640,0.6808,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6670,7.9322,0.6301,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6687,7.9688,0.7736,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6657,7.6146,0.7023,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6862,7.8086,0.5942,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6471,7.5011,0.6867,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6661,7.5083,0.6703,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6673,7.5590,0.6785,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6662,7.7783,0.6695,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6663,7.7218,0.6119,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6688,7.4578,0.7317,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6662,7.7850,0.7011,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6658,7.5747,0.6908,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6661,7.5601,33.6162,32.8714,0.0000,1
"10 · Hợp thể kéo nắp H",49.9378,7.8928,1.7970,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6673,7.6146,0.5590,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6666,7.4875,0.6220,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6658,7.6553,0.5898,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6680,8.0037,0.5889,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6654,8.0076,0.6938,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6668,8.5777,0.5939,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6670,8.4616,0.5720,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6665,8.4064,0.6208,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6663,8.3573,0.6378,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6673,8.5170,0.7057,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6681,8.2006,0.6881,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6654,8.4745,0.5917,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6697,8.3985,0.6738,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6635,8.7813,0.6509,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6667,8.4095,0.7571,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6673,8.4180,0.6296,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6666,8.4460,0.6142,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6673,8.3794,0.7265,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6658,8.3650,0.5917,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6676,8.4084,0.6125,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6664,8.4447,0.6800,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6668,8.2496,0.5826,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6689,8.3971,0.5927,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6642,8.3937,0.6620,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6668,8.4461,0.6300,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6668,8.2317,0.5845,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6669,8.2229,0.6556,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6669,8.0972,0.6201,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6845,7.6851,0.6992,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6670,7.9630,0.6727,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6675,8.0276,0.6513,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6659,8.0028,0.7727,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6678,7.9419,0.6826,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6656,7.9919,0.6765,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6664,8.0164,0.6664,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6670,8.1051,0.7827,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6667,8.0243,0.6495,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6671,7.9750,0.7568,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6678,7.8875,33.8926,33.1727,0.0000,1
"10 · Hợp thể kéo nắp H",49.9697,8.0290,1.6337,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6680,8.2470,0.6469,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6657,8.1877,0.6244,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6675,7.9723,0.6546,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6667,8.0380,0.6609,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6668,8.0473,0.6944,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6663,8.0427,0.5621,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6664,8.2309,0.6892,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6815,7.9384,0.5618,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6655,8.1725,0.6921,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6670,8.1793,0.5525,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6673,8.1436,0.7559,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6681,8.1715,0.6331,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6674,7.9977,0.6275,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6658,7.8363,0.5873,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6667,8.0781,0.6482,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6666,7.9159,0.7366,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6675,7.7263,0.7159,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6652,7.9646,0.6812,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6664,7.8632,0.6522,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6670,7.8755,0.6659,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6671,7.8940,0.7541,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6661,8.0589,0.6471,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6668,8.1787,0.6865,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6672,8.2010,0.5985,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6661,8.0216,0.5666,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6668,7.6983,0.5797,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6663,7.5534,0.5818,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6679,7.4065,0.6332,0.0000,0.0000,1
"10 · Hợp thể kéo nắp H",16.6670,7.5319,0.7052,0.0000,0.0000,1
