phase,frame_ms,skin_ms,step_ms,graph_ms,path_ms,groups
2 · Phần nhỏ giữ A,16.6925,8.3830,0.6374,0.0000,0.0000,2
2 · Phần nhỏ giữ A,16.7033,8.4650,0.5958,0.0000,0.0000,2
2 · Phần nhỏ giữ A,16.7064,8.5603,0.6664,0.0000,0.0000,2
2 · Phần nhỏ giữ A,16.7185,8.4539,0.6188,0.0000,0.0000,2
2 · Phần nhỏ giữ A,16.7683,8.4471,0.6360,0.0000,0.0000,2
2 · Phần nhỏ giữ A,16.7793,8.2743,0.6017,0.0000,0.0000,2
2 · Phần nhỏ giữ A,16.7793,8.3766,0.6033,0.0000,0.0000,2
2 · Phần nhỏ giữ A,16.7663,8.3075,0.6279,0.0000,0.0000,2
2 · Phần nhỏ giữ A,16.7830,8.1988,0.6143,0.0000,0.0000,2
2 · Phần nhỏ giữ A,16.8083,8.3023,1.0385,0.0000,0.0000,2
2 · Phần nhỏ giữ A,16.8382,8.3917,0.9206,0.0000,0.0000,2
2 · Phần nhỏ giữ A,16.8488,7.9027,0.8691,0.0000,0.0000,2
2 · Phần nhỏ giữ A,16.8768,7.9955,0.7901,0.0000,0.0000,2
2 · Phần nhỏ giữ A,16.8984,7.9769,0.7907,0.0000,0.0000,2
2 · Phần nhỏ giữ A,16.9190,7.9421,0.7279,0.0000,0.0000,2
2 · Phần nhỏ giữ A,16.6705,8.1950,0.9466,0.0000,0.0000,2
2 · Phần nhỏ giữ A,16.9882,8.0034,0.8432,0.0000,0.0000,2
2 · Phần nhỏ giữ A,17.0058,8.0450,0.6621,0.0000,0.0000,2
2 · Phần nhỏ giữ A,17.0873,7.4866,1.0340,0.0000,0.0000,2
2 · Phần nhỏ giữ A,17.1004,7.4608,0.6478,0.0000,0.0000,2
2 · Phần nhỏ giữ A,17.1663,7.7981,0.6495,0.0000,0.0000,2
2 · Phần nhỏ giữ A,17.2440,7.8830,0.7468,0.0000,0.0000,2
2 · Phần nhỏ giữ A,27.5235,8.3654,1.1483,0.0000,0.0000,2
2 · Phần nhỏ giữ A,16.9257,8.1461,0.6597,0.0000,0.0000,2
2 · Phần nhỏ giữ A,16.7204,8.0317,0.7247,0.0000,0.0000,2
2 · Phần nhỏ giữ A,16.6663,8.0498,0.6806,0.0000,0.0000,2
2 · Phần nhỏ giữ A,16.7042,7.9596,0.6934,0.0000,0.0000,2
2 · Phần nhỏ giữ A,16.7140,7.9066,0.7184,0.0000,0.0000,2
2 · Phần nhỏ giữ A,16.6671,8.1405,0.7466,0.0000,0.0000,2
2 · Phần nhỏ giữ A,16.6662,8.1153,0.7566,0.0000,0.0000,2
2 · Phần nhỏ giữ A,16.6664,7.4854,0.6907,0.0000,0.0000,2
2 · Phần nhỏ giữ A,16.7780,7.5577,0.8754,0.0000,0.0000,2
2 · Phần nhỏ giữ A,17.6524,7.4176,0.7654,0.0000,0.0000,2
2 · Phần nhỏ giữ A,16.6656,7.2986,0.7024,0.0000,0.0000,2
2 · Phần nhỏ giữ A,16.7149,7.6570,0.7608,0.0000,0.0000,2
2 · Phần nhỏ giữ A,16.7241,7.6302,0.7308,0.0000,0.0000,2
2 · Phần nhỏ giữ A,16.7341,7.4698,0.8886,0.0000,0.0000,2
2 · Phần nhỏ giữ A,16.7653,7.6073,0.6482,0.0000,0.0000,2
2 · Phần nhỏ giữ A,16.7546,7.0399,0.7570,0.0000,0.0000,2
2 · Phần nhỏ giữ A,16.8089,7.8006,0.7702,0.0000,0.0000,2
2 · Phần nhỏ giữ A,16.7998,7.9583,0.6732,0.0000,0.0000,2
2 · Phần nhỏ giữ A,16.7972,7.9631,0.6428,0.0000,0.0000,2
2 · Phần nhỏ giữ A,16.8157,8.0145,0.6559,0.0000,0.0000,2
2 · Phần nhỏ giữ A,16.8456,7.7733,0.8439,0.0000,0.0000,2
3 · Phần lớn qua ống,16.8658,7.4745,0.7781,236.3734,2.9091,2
3 · Phần lớn qua ống,263.6841,7.9263,4.6787,0.0000,0.0000,2
3 · Phần lớn qua ống,33.5619,7.4726,1.6114,0.0000,0.0000,2
3 · Phần lớn qua ống,16.8171,7.1998,0.9134,0.0000,0.0000,2
3 · Phần lớn qua ống,16.9949,7.3485,0.8528,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6655,7.8377,0.7834,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6688,7.7845,0.9884,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6660,7.9517,0.8345,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6692,7.7755,0.8892,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6646,8.2792,0.8153,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6694,7.7870,1.3872,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6642,8.2856,0.8267,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6664,8.1249,0.8546,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6673,8.2132,0.8688,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6670,8.1192,0.9692,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6665,7.7757,0.9394,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6689,7.8319,0.8498,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6729,7.6945,0.8618,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6659,7.8357,0.8714,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6653,7.7965,0.8697,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6666,7.9846,0.8558,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6672,8.1210,0.8119,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6664,8.0031,0.8257,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6681,7.5491,0.8620,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6650,7.7041,0.8702,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6671,7.3566,0.8759,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6676,7.4998,0.8912,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6666,7.6896,0.8693,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6677,7.7207,0.9243,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6682,7.7639,0.9348,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6645,7.6837,0.8522,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6663,7.7400,0.8617,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6667,8.0824,0.8676,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6662,7.8585,0.8528,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6679,7.9671,0.9541,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6666,7.6170,0.8641,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6670,7.7051,0.8062,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6660,7.6701,0.8636,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6664,7.5709,1.0540,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6673,8.1456,0.9719,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6665,8.0363,0.8368,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6672,8.0825,0.8519,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6665,8.2323,0.8118,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6666,8.1328,0.7958,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6673,8.4972,1.1003,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6695,8.3169,0.8943,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6645,8.6308,0.8951,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6660,8.4404,1.1276,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6678,8.4776,0.9191,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6656,8.9350,0.9913,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6661,8.8423,0.8050,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6672,8.7515,0.8806,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6670,8.5834,1.0469,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6670,8.6795,0.9251,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6676,8.6056,0.8476,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6652,8.7735,0.8638,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6680,8.2549,0.7958,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6707,8.4364,0.9666,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6647,8.5247,0.7884,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6679,8.3458,0.8441,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6666,8.5070,0.9054,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6683,8.6162,0.9270,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6650,8.3668,0.8148,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6663,8.2617,0.8002,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6666,7.9870,0.9432,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6665,8.2128,0.7593,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6663,8.0014,0.7614,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6683,8.1812,0.9935,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6656,8.2564,0.8729,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6695,8.2604,0.9314,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6645,8.3197,0.8216,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6661,8.4317,0.7955,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6941,8.2985,0.8284,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6402,8.6132,0.9967,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6659,8.4372,0.7588,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6667,8.1381,0.9285,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6680,8.2465,0.7860,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6671,8.3605,0.7848,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6651,8.1282,0.7688,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6671,8.3034,0.7947,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6663,8.2006,0.7763,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6663,8.4468,0.7708,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6675,8.1556,0.7344,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6689,8.2477,0.9826,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6653,8.2326,0.8080,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6657,8.1957,0.8815,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6724,8.1167,0.8114,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6646,8.0975,0.8582,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6672,7.7360,0.8482,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6638,8.1980,0.9187,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6696,8.1262,0.7676,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6640,8.1248,0.8651,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6666,8.1451,0.7995,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6667,8.2286,0.7680,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6666,8.3524,0.7466,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6674,8.3755,0.8336,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6659,8.3516,0.7235,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6673,8.2754,0.8581,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6665,8.0908,0.7541,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6663,8.0706,0.8495,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6665,8.0064,0.7410,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6673,7.9455,0.8858,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6670,8.0785,0.8055,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6677,8.1189,0.9190,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6655,7.4797,0.7695,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6665,7.3096,0.7485,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6673,7.3315,0.8848,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6664,7.2185,0.7570,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6669,7.1293,0.8940,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6663,7.1682,0.8657,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6673,7.2711,0.8756,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6663,7.2801,0.8787,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6670,7.2890,0.8859,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6682,7.3238,0.8755,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6649,7.5026,0.8231,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6701,7.4514,0.8408,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6635,7.0378,0.7481,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6675,7.0774,0.9036,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6662,7.2402,0.7078,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6674,7.0503,0.8965,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6666,7.1520,0.8294,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6664,8.6183,0.8562,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6665,7.6267,0.7921,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6679,7.4197,0.8497,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6659,7.4563,0.8312,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6670,7.0502,0.8482,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6674,7.2934,0.8794,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6658,7.3983,0.9317,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6663,7.8994,0.7700,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6670,7.4935,0.7249,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6670,7.4898,0.7409,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6665,7.4033,0.7651,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6669,7.6833,0.8105,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6679,8.6225,0.9132,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6658,8.6299,0.8829,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6664,8.5470,0.7705,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6665,8.1131,0.8476,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6678,8.4228,0.7884,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6674,8.0442,0.8542,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6660,7.6348,0.8119,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6674,7.7086,0.8464,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6657,7.4461,0.7971,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6669,7.7808,0.7427,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6660,7.5845,0.7925,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6667,7.9260,0.9410,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6677,7.8196,0.7941,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6660,7.8671,0.8282,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6672,8.1589,0.7922,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6663,7.8471,0.8896,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6669,8.3667,0.8037,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6668,8.3607,0.7527,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6686,8.0768,0.8414,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6665,8.2419,0.8044,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6651,7.6707,0.7900,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6669,7.7532,0.8561,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6726,7.6635,0.9017,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6722,7.6407,0.9059,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6727,7.6620,0.9198,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6669,8.3749,0.9451,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6674,8.5209,0.8262,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6658,8.3482,0.8100,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6690,8.4397,0.8621,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6654,8.3340,0.8687,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6664,8.2688,0.8633,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6657,8.6380,0.8544,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6680,8.2854,0.8919,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6668,7.8207,0.8754,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6670,7.8215,0.8162,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6666,7.8841,0.9186,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6685,7.8072,0.8164,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6648,7.8041,0.7881,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6677,7.9081,0.8388,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6651,8.2127,0.8971,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6668,8.1601,0.8247,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6664,8.3619,0.8140,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6673,8.4801,0.9441,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6663,8.5740,0.9010,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6663,8.3955,0.7457,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6682,8.7326,0.8423,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6678,9.0229,0.8978,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6665,8.9977,0.8542,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6673,8.8816,0.8041,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6653,8.7628,0.8252,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6670,8.8196,0.9393,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6658,9.1560,0.8255,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6680,9.1122,0.8258,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6660,8.9922,0.7893,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6662,10.2354,0.9400,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6663,8.7832,0.8584,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6673,9.3961,0.8042,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6672,9.1693,1.3849,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6659,9.0786,1.1555,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6676,9.2544,0.8415,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6678,9.0554,0.8680,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6755,9.5792,0.8383,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6648,9.3855,0.7927,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6668,7.7535,0.8204,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6675,7.8294,2.7037,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6666,7.7012,1.1394,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6690,7.7098,0.8005,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6641,7.3122,0.8332,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6665,7.4306,0.6751,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6741,7.7619,0.7356,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6688,7.6671,0.9080,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6672,7.6818,0.9068,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6654,7.7542,0.7367,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6670,7.3549,1.2268,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6651,7.8602,0.7494,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6659,7.8193,0.6521,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6670,7.9263,0.8508,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6670,7.8087,0.6928,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6669,7.8324,0.7029,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6663,7.1612,0.8230,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6674,7.3891,0.8203,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6668,7.5051,0.6808,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6695,7.4868,0.7408,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6692,7.0361,0.7853,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6666,7.4191,0.6679,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6663,7.5711,0.7091,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6674,7.4593,0.6742,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6662,7.4490,0.6739,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6667,7.5511,0.6642,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6668,7.4574,0.6416,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6764,7.8745,0.7409,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6595,7.5707,0.8474,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6648,7.7557,0.7803,0.0000,0.0000,2
3 · Phần lớn qua ống,17.5212,7.4842,0.9954,0.0000,0.0000,2
3 · Phần lớn qua ống,16.7629,7.4330,0.6925,0.0000,0.0000,2
3 · Phần lớn qua ống,16.7195,7.6874,0.6909,0.0000,0.0000,2
3 · Phần lớn qua ống,16.7328,7.4631,0.7020,0.0000,0.0000,2
3 · Phần lớn qua ống,16.7288,7.1955,0.6671,0.0000,0.0000,2
3 · Phần lớn qua ống,16.7494,7.2563,0.6870,0.0000,0.0000,2
3 · Phần lớn qua ống,16.7494,7.1662,0.8357,0.0000,0.0000,2
3 · Phần lớn qua ống,16.7590,7.6985,0.6691,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6810,6.9591,0.6688,0.0000,0.0000,2
3 · Phần lớn qua ống,16.7712,7.1541,1.0041,0.0000,0.0000,2
3 · Phần lớn qua ống,16.8372,6.8636,0.6420,0.0000,0.0000,2
3 · Phần lớn qua ống,16.8840,7.1036,0.8901,0.0000,0.0000,2
3 · Phần lớn qua ống,16.9042,7.2519,0.7228,0.0000,0.0000,2
3 · Phần lớn qua ống,16.8762,6.9175,0.6605,0.0000,0.0000,2
3 · Phần lớn qua ống,16.9473,7.2550,0.6975,0.0000,0.0000,2
3 · Phần lớn qua ống,16.9490,8.0010,1.2803,0.0000,0.0000,2
3 · Phần lớn qua ống,17.0173,7.7569,0.6668,0.0000,0.0000,2
3 · Phần lớn qua ống,17.0357,8.5071,0.6423,0.0000,0.0000,2
3 · Phần lớn qua ống,17.1092,7.5790,0.6706,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6660,8.4635,0.7632,0.0000,0.0000,2
3 · Phần lớn qua ống,29.2020,7.9396,1.1858,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6678,7.6223,0.6922,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6674,7.9495,0.7748,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6686,7.7023,0.6807,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6626,8.0696,0.7603,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6725,7.8431,0.8981,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6612,7.8650,0.6817,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6701,8.2258,0.7146,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6637,8.2320,0.6768,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6672,8.0230,0.6838,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6662,8.1461,0.6994,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6671,8.2826,0.6936,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6945,8.0383,0.8538,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6650,8.0455,0.8138,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6670,8.1079,0.7193,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6677,8.3235,0.6879,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6660,7.9530,0.8316,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6686,8.3488,0.7373,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6652,8.2340,0.7973,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6664,8.3521,0.6248,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6660,8.5419,0.6500,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6685,8.1267,0.6966,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6658,8.5673,0.6830,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6720,8.3362,1.0469,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6623,8.3638,0.7964,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6657,8.8982,0.6752,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6679,8.3271,0.7489,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6677,8.3790,0.8177,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6647,7.9173,0.7057,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6682,7.9337,0.8820,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6660,8.0793,0.7077,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6660,8.1312,0.6418,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6670,8.1560,0.6820,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6687,8.1195,0.7980,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6656,8.0332,0.8305,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6684,8.0042,0.6930,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6635,8.1903,0.6698,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6677,8.0519,0.6503,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6665,7.9358,0.9033,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6670,7.9147,0.6891,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6676,8.1128,0.6738,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6656,8.1458,0.6792,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6677,7.7934,0.7033,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6657,7.9957,0.6746,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6668,7.9577,0.6432,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6666,8.3721,0.6696,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6711,7.8775,0.7745,0.0000,0.0000,2
3 · Phần lớn qua ống,16.6632,7.8012,0.6389,0.0000,0.0000,2
